epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,45.0771,1.01985,1.97903,2.20773,0.1783,0.15455,0.13286,0.03659,2.23785,8.82458,3.91077,0.00107454,0.00107454,0.00107454
23,47.2847,1.00433,1.87272,2.19629,0.15809,0.17239,0.11164,0.03367,2.2098,8.22661,3.90524,0.00112262,0.00112262,0.00112262
24,49.3684,1.08585,2.20438,2.29719,0.37243,0.1294,0.09614,0.02684,2.20304,8.34438,3.9281,0.00117053,0.00117053,0.00117053
25,51.4608,1.04739,2.10825,2.3129,0.60999,0.12239,0.07604,0.01944,2.22403,8.58954,3.91791,0.00121826,0.00121826,0.00121826
26,53.5454,1.02627,1.93492,2.25965,0.19594,0.14368,0.0884,0.02271,2.21345,8.11445,3.85101,0.00122892,0.00122892,0.00122892
27,55.6411,0.97979,2.10323,2.16762,0.13268,0.14976,0.08919,0.02432,2.21967,8.4726,3.85624,0.00122721,0.00122721,0.00122721
28,57.7622,1.10697,1.94133,2.36828,0.10402,0.2073,0.05639,0.01502,2.19066,10.0304,3.84494,0.00122543,0.00122543,0.00122543
29,59.867,0.93418,1.75787,2.13031,0.07766,0.20555,0.04481,0.01257,2.19958,10.5749,3.89774,0.00122359,0.00122359,0.00122359
30,61.9663,0.97947,1.95248,2.14687,0.0785,0.19582,0.04603,0.01173,2.21377,9.63482,3.87866,0.00122169,0.00122169,0.00122169
31,64.065,0.95588,1.79095,2.21905,0.07647,0.18353,0.04823,0.01369,2.2326,8.62914,3.88714,0.00121972,0.00121972,0.00121972
32,66.1866,0.95686,1.91643,2.14821,0.08153,0.19253,0.04842,0.01546,2.22597,8.51221,3.87483,0.00121768,0.00121768,0.00121768
33,68.2926,0.95937,1.93307,2.19931,0.12528,0.2048,0.07076,0.02361,2.21241,9.32007,3.85728,0.00121558,0.00121558,0.00121558
34,70.3893,0.91635,1.92109,2.1419,0.12958,0.22411,0.07697,0.02135,2.19741,10.1624,3.86489,0.00121342,0.00121342,0.00121342
35,72.4962,0.99319,1.88746,2.20885,0.11943,0.18948,0.07169,0.02196,2.20782,9.30327,3.90474,0.00121119,0.00121119,0.00121119
36,74.5825,0.95288,1.86209,2.1568,0.09433,0.18454,0.05328,0.01598,2.25071,9.01897,4.0467,0.0012089,0.0012089,0.0012089
37,76.677,0.95465,1.96823,2.11417,0.08948,0.17364,0.05456,0.01675,2.26884,8.7759,4.09514,0.00120655,0.00120655,0.00120655
38,78.79,0.8969,1.92097,2.13372,0.08956,0.20746,0.06142,0.01739,2.28154,9.31382,4.0595,0.00120413,0.00120413,0.00120413
39,81.0211,0.91433,1.70391,2.09651,0.12479,0.17794,0.07384,0.02081,2.27233,8.87824,3.94949,0.00120165,0.00120165,0.00120165
40,83.2969,0.99257,1.87063,2.22858,0.15876,0.19048,0.07364,0.02013,2.32177,8.63808,4.00047,0.00119911,0.00119911,0.00119911
41,85.5379,0.98155,1.83612,2.10031,0.16082,0.19403,0.09362,0.02404,2.34801,8.25731,3.95751,0.00119651,0.00119651,0.00119651
42,87.7376,0.97039,1.84517,2.2447,0.14027,0.17934,0.08808,0.02545,2.31035,8.23865,3.81941,0.00119384,0.00119384,0.00119384
43,89.9553,0.92783,1.8813,2.1564,0.38783,0.15446,0.09265,0.02586,2.29561,8.02772,3.82602,0.00119111,0.00119111,0.00119111
44,92.1803,0.95424,1.84508,2.11686,0.39036,0.15713,0.10514,0.03231,2.26641,8.23405,3.87953,0.00118832,0.00118832,0.00118832
45,94.4076,1.00503,1.84528,2.17105,0.16257,0.17954,0.10096,0.02748,2.2637,8.7921,3.98827,0.00118547,0.00118547,0.00118547
46,96.6665,0.96879,1.9623,2.13763,0.14195,0.16033,0.08376,0.02114,2.28285,9.99531,4.05073,0.00118256,0.00118256,0.00118256
47,98.9242,0.95394,2.01355,2.16279,0.10023,0.17148,0.0706,0.02123,2.27466,9.40627,4.04733,0.00117959,0.00117959,0.00117959
48,101.192,1.00138,1.85822,2.13211,0.159,0.16881,0.07734,0.02247,2.16718,9.41116,3.85399,0.00117656,0.00117656,0.00117656
49,103.459,0.90649,1.75086,2.12091,0.13202,0.16614,0.06674,0.01952,2.19232,9.16214,3.93958,0.00117346,0.00117346,0.00117346
50,105.665,0.95328,1.80255,2.16264,0.08496,0.15795,0.05462,0.01665,2.24842,9.15234,4.09889,0.00117031,0.00117031,0.00117031
51,107.902,0.88848,1.68637,2.04007,0.08153,0.13959,0.04522,0.0109,2.26103,9.6763,4.11672,0.0011671,0.0011671,0.0011671
52,110.122,0.9851,1.7013,2.21383,0.11337,0.1238,0.0581,0.01598,2.24329,9.13293,4.02337,0.00116383,0.00116383,0.00116383
53,112.355,0.95286,1.85495,2.13067,0.17209,0.14461,0.09033,0.02515,2.21583,8.25287,3.93106,0.00116051,0.00116051,0.00116051
54,114.542,0.99668,1.79595,2.08743,0.17538,0.1716,0.0852,0.02419,2.24894,8.2028,4.03088,0.00115712,0.00115712,0.00115712
55,116.781,0.92197,1.68881,2.01435,0.13741,0.17402,0.07648,0.02145,2.29868,9.34527,4.13291,0.00115368,0.00115368,0.00115368
56,119.011,0.95018,1.83347,2.20744,0.13304,0.15247,0.06448,0.01743,2.35171,10.5471,4.17532,0.00115018,0.00115018,0.00115018
57,121.283,0.89717,1.86321,2.06015,0.45881,0.11513,0.06783,0.02008,2.36851,9.15238,4.24569,0.00114662,0.00114662,0.00114662
58,123.539,0.93247,1.71214,2.08821,0.61241,0.12231,0.05971,0.01621,2.33728,9.07169,4.2282,0.00114301,0.00114301,0.00114301
59,125.748,0.87929,1.69207,2.03338,0.1698,0.23031,0.06228,0.01568,2.28433,9.39652,4.11411,0.00113934,0.00113934,0.00113934
60,127.941,0.87826,1.71976,2.08856,0.12445,0.20243,0.06719,0.01568,2.24682,9.89524,4.05041,0.00113561,0.00113561,0.00113561
61,130.171,0.97234,1.79954,2.12967,0.08042,0.20685,0.06284,0.01481,2.23683,10.177,4.04681,0.00113183,0.00113183,0.00113183
62,132.439,0.91155,1.62846,2.05939,0.05938,0.19139,0.04994,0.01229,2.27282,11.0924,4.1012,0.00112799,0.00112799,0.00112799
63,134.688,0.98926,1.80183,2.13091,0.08584,0.19697,0.07006,0.01588,2.28958,11.301,4.06433,0.0011241,0.0011241,0.0011241
64,136.903,0.8944,1.60262,1.99435,0.123,0.15985,0.0976,0.02277,2.28472,9.2338,4.01099,0.00112016,0.00112016,0.00112016
65,139.131,0.89234,1.56305,2.03011,0.1097,0.20875,0.08302,0.01984,2.28385,8.85527,4.02647,0.00111616,0.00111616,0.00111616
66,141.369,0.96865,1.7802,2.14935,0.12226,0.19753,0.05746,0.0128,2.35229,9.76916,4.23545,0.00111211,0.00111211,0.00111211
67,143.552,0.9153,1.74719,2.01337,0.09749,0.19508,0.04831,0.01206,2.35751,9.45841,4.15056,0.00110801,0.00110801,0.00110801
68,145.775,0.92825,1.76453,2.00032,0.10479,0.19313,0.07623,0.02305,2.26794,8.44702,3.85234,0.00110385,0.00110385,0.00110385
69,147.993,0.92008,1.57885,2.13475,0.12393,0.19474,0.08203,0.02617,2.22969,8.21234,3.73438,0.00109964,0.00109964,0.00109964
70,150.242,0.91101,1.65938,2.03814,0.14264,0.1895,0.08439,0.02738,2.25051,8.52563,3.79528,0.00109538,0.00109538,0.00109538
71,152.472,0.85354,1.61892,1.95275,0.17055,0.18072,0.09736,0.03101,2.28527,8.64068,3.89069,0.00109107,0.00109107,0.00109107
72,154.682,0.90481,1.68796,2.02616,0.16362,0.16312,0.09412,0.02699,2.28062,7.92629,3.91293,0.00108671,0.00108671,0.00108671
