epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,142.444,1.50746,1.06038,1.41698,0.75029,0.75101,0.77709,0.38056,1.98552,1.20582,1.67709,0.000742625,0.000742625,0.000742625
43,145.854,1.51693,1.06599,1.42457,0.84999,0.75261,0.82825,0.39265,1.96838,1.12055,1.69124,0.00073025,0.00073025,0.00073025
44,149.252,1.50733,1.09398,1.40671,0.77776,0.78421,0.80089,0.36302,1.96958,1.11583,1.67,0.000717875,0.000717875,0.000717875
45,152.62,1.4675,1.03722,1.40613,0.85099,0.72931,0.80025,0.38138,1.96015,1.08904,1.62511,0.0007055,0.0007055,0.0007055
46,156,1.48049,1.05037,1.38934,0.77008,0.77425,0.77971,0.36599,1.98998,1.11047,1.68171,0.000693125,0.000693125,0.000693125
47,159.355,1.44989,1.00681,1.37408,0.86072,0.82053,0.86052,0.41757,1.90921,1.01545,1.60013,0.00068075,0.00068075,0.00068075
48,162.738,1.46375,1.00473,1.39295,0.7811,0.78817,0.79281,0.36617,1.99108,1.13086,1.66737,0.000668375,0.000668375,0.000668375
49,166.096,1.45171,1.00071,1.36751,0.79413,0.75444,0.81319,0.37098,1.9975,1.09869,1.65869,0.000656,0.000656,0.000656
50,169.456,1.46421,1.0029,1.36696,0.78057,0.77475,0.77923,0.38513,1.94312,1.16028,1.63671,0.000643625,0.000643625,0.000643625
51,172.821,1.45801,1.0013,1.36117,0.80666,0.77834,0.80823,0.40103,1.9634,1.11498,1.63485,0.00063125,0.00063125,0.00063125
52,176.188,1.42569,0.99346,1.34646,0.82743,0.75998,0.82292,0.39187,1.94383,1.07194,1.6578,0.000618875,0.000618875,0.000618875
53,179.533,1.41979,0.9755,1.35896,0.81004,0.73197,0.77907,0.36372,1.9576,1.12008,1.64683,0.0006065,0.0006065,0.0006065
54,182.912,1.39481,0.92548,1.32809,0.84152,0.75394,0.78881,0.36394,2.03177,1.06921,1.70575,0.000594125,0.000594125,0.000594125
55,186.298,1.44642,0.99245,1.37843,0.80331,0.78586,0.81125,0.39864,1.92901,1.05509,1.65397,0.00058175,0.00058175,0.00058175
56,189.652,1.41542,0.9465,1.35045,0.8176,0.74628,0.79218,0.37579,2.0214,1.14837,1.66716,0.000569375,0.000569375,0.000569375
57,193.024,1.40974,0.94007,1.35531,0.85409,0.78751,0.83923,0.40804,1.90414,1.03449,1.62656,0.000557,0.000557,0.000557
58,196.399,1.40233,0.93775,1.33625,0.824,0.77643,0.80971,0.36925,2.08978,1.07503,1.75571,0.000544625,0.000544625,0.000544625
59,199.761,1.38711,0.90323,1.33276,0.84477,0.723,0.78797,0.37504,2.01582,1.08505,1.72722,0.00053225,0.00053225,0.00053225
60,203.131,1.37828,0.90828,1.32706,0.84292,0.80027,0.81999,0.39377,1.97825,1.06282,1.71596,0.000519875,0.000519875,0.000519875
61,206.501,1.38699,0.94104,1.33933,0.80503,0.7744,0.8189,0.38943,1.98757,1.05713,1.69756,0.0005075,0.0005075,0.0005075
62,209.879,1.36919,0.89336,1.3156,0.84568,0.75169,0.81192,0.38744,2.02287,1.10934,1.72582,0.000495125,0.000495125,0.000495125
63,213.249,1.35471,0.89072,1.30886,0.84642,0.74867,0.80145,0.38958,1.96383,1.0925,1.70022,0.00048275,0.00048275,0.00048275
64,216.619,1.33081,0.86711,1.30392,0.88362,0.74991,0.8288,0.40185,1.97202,1.0065,1.70933,0.000470375,0.000470375,0.000470375
65,219.983,1.33986,0.85879,1.31534,0.87245,0.74153,0.80098,0.38119,2.01977,1.02008,1.74084,0.000458,0.000458,0.000458
66,223.358,1.31469,0.8547,1.29649,0.86532,0.75298,0.81354,0.39359,1.95761,1.03673,1.6982,0.000445625,0.000445625,0.000445625
67,226.728,1.32582,0.83863,1.2882,0.82378,0.79121,0.82513,0.41228,1.94871,1.00891,1.68471,0.00043325,0.00043325,0.00043325
68,230.085,1.32554,0.83497,1.29561,0.85485,0.80398,0.83562,0.40618,1.93051,0.96441,1.67274,0.000420875,0.000420875,0.000420875
69,233.453,1.34329,0.87035,1.30558,0.8245,0.78517,0.80398,0.39741,1.97716,1.03703,1.71701,0.0004085,0.0004085,0.0004085
70,236.835,1.26499,0.81254,1.2754,0.84247,0.79652,0.83098,0.40774,1.96411,1.06977,1.69354,0.000396125,0.000396125,0.000396125
71,240.191,1.30332,0.84333,1.29251,0.86306,0.80397,0.84169,0.40388,1.99362,0.98608,1.70354,0.00038375,0.00038375,0.00038375
72,243.563,1.26169,0.81592,1.26319,0.83525,0.78653,0.82709,0.40081,2.01723,1.01534,1.71942,0.000371375,0.000371375,0.000371375
73,246.935,1.28006,0.81029,1.27872,0.87405,0.78102,0.82854,0.40768,2.00145,0.99974,1.73933,0.000359,0.000359,0.000359
74,250.313,1.26754,0.80749,1.25103,0.87803,0.76881,0.81684,0.41246,2.0124,0.97483,1.745,0.000346625,0.000346625,0.000346625
75,253.707,1.25999,0.81568,1.24823,0.87589,0.79159,0.83952,0.40467,1.99758,0.96221,1.71616,0.00033425,0.00033425,0.00033425
76,257.091,1.24499,0.77936,1.24745,0.89261,0.76658,0.83078,0.40939,2.00319,1.00862,1.71492,0.000321875,0.000321875,0.000321875
77,260.441,1.25987,0.79583,1.25242,0.86726,0.80108,0.83275,0.40554,2.00907,0.97308,1.7345,0.0003095,0.0003095,0.0003095
78,263.837,1.23486,0.78191,1.23221,0.84111,0.77015,0.81109,0.40651,1.98809,0.98069,1.72415,0.000297125,0.000297125,0.000297125
79,267.214,1.21634,0.77086,1.24018,0.86979,0.79601,0.82783,0.41341,2.00318,0.9495,1.74469,0.00028475,0.00028475,0.00028475
80,270.584,1.22164,0.79089,1.24223,0.81613,0.79499,0.81592,0.40447,2.01377,0.95939,1.75017,0.000272375,0.000272375,0.000272375
81,273.941,1.195,0.74614,1.22638,0.86683,0.79874,0.83816,0.41226,2.00357,0.95565,1.7527,0.00026,0.00026,0.00026
82,277.31,1.21293,0.75721,1.22545,0.87076,0.77897,0.83012,0.40744,2.03752,0.99678,1.7883,0.000247625,0.000247625,0.000247625
83,280.674,1.20732,0.7607,1.224,0.82983,0.76422,0.78962,0.40317,2.01939,1.0215,1.78499,0.00023525,0.00023525,0.00023525
84,284.035,1.17221,0.73273,1.20645,0.85328,0.80721,0.84273,0.43028,1.9558,0.93795,1.72743,0.000222875,0.000222875,0.000222875
85,287.43,1.16187,0.73657,1.20914,0.87178,0.79209,0.82255,0.41148,1.99037,0.94331,1.7648,0.0002105,0.0002105,0.0002105
86,290.79,1.17142,0.71911,1.21744,0.85157,0.79177,0.81063,0.40132,2.01692,1.00019,1.78533,0.000198125,0.000198125,0.000198125
87,294.134,1.15059,0.73531,1.20897,0.83982,0.7876,0.81914,0.3989,1.99735,0.98084,1.76986,0.00018575,0.00018575,0.00018575
88,297.502,1.14644,0.70649,1.18694,0.88455,0.77782,0.81657,0.40914,1.98035,0.98491,1.75607,0.000173375,0.000173375,0.000173375
89,300.858,1.14253,0.70238,1.19875,0.87562,0.79009,0.82848,0.40799,1.99064,0.96584,1.75883,0.000161,0.000161,0.000161
90,304.215,1.14456,0.69244,1.19388,0.87954,0.78973,0.83545,0.41188,1.99614,0.93561,1.77615,0.000148625,0.000148625,0.000148625
91,307.947,1.12675,0.6139,1.22285,0.86016,0.78372,0.82646,0.4061,2.02654,0.96139,1.803,0.00013625,0.00013625,0.00013625
92,311.329,1.11041,0.60721,1.20077,0.8757,0.77793,0.82939,0.41421,1.9828,0.94542,1.76429,0.000123875,0.000123875,0.000123875
93,314.661,1.07564,0.57836,1.18109,0.90338,0.78164,0.84253,0.41337,1.99335,0.93289,1.77571,0.0001115,0.0001115,0.0001115
94,318.005,1.03771,0.56458,1.18561,0.86628,0.783,0.82987,0.41439,1.98627,0.92247,1.79163,9.9125e-05,9.9125e-05,9.9125e-05
95,321.343,1.04901,0.57223,1.17528,0.87346,0.7851,0.83929,0.41871,1.96992,0.90942,1.77372,8.675e-05,8.675e-05,8.675e-05
96,324.669,1.03658,0.55875,1.16962,0.86777,0.7907,0.82951,0.4184,1.96878,0.94755,1.77941,7.4375e-05,7.4375e-05,7.4375e-05
97,328.017,1.04239,0.56847,1.1892,0.87767,0.78635,0.83208,0.41854,1.97236,0.92769,1.78098,6.2e-05,6.2e-05,6.2e-05
98,331.342,1.01788,0.55052,1.15862,0.87695,0.7847,0.83595,0.42674,1.97773,0.91652,1.78482,4.9625e-05,4.9625e-05,4.9625e-05
99,334.682,1.00691,0.54825,1.15474,0.87875,0.78244,0.82717,0.41419,1.98735,0.93775,1.79594,3.725e-05,3.725e-05,3.725e-05
100,338.028,1.01111,0.54923,1.15938,0.8756,0.7847,0.82848,0.41895,1.97058,0.9246,1.7756,2.4875e-05,2.4875e-05,2.4875e-05
